"","X1","X2","X3"
"1",0.052436320372296,0.0136934414103277,-0.124826029424452
"2",-0.199118242570365,0.110839670437056,-0.0194718837008696
"3",0.257257805605084,-0.0783208695342054,-0.073487508786761
"4",0.0525044188077415,-0.0142705099108494,0.00649244237334847
"5",0.121773141421092,0.11564536919242,0.0222441711420766
"6",0.0342258574130636,-0.00789531622121658,-0.00649927857054461
"7",0.0383438032461606,0.122231723790618,0.152652407750341
"8",-0.0566267130872383,0.0735275078422134,-0.0779123193862018
"9",-0.0547537816883193,-0.00573382642144618,-0.0730010438130698
"10",-0.051497924741376,0.029420831759759,-0.0312336915420347
"11",-0.151163303319452,0.0705301497828272,0.00539479521507937
"12",-0.0111730815181328,-0.104899739748914,0.0319656363342986
"13",-0.04088197631453,0.0975405674188916,-0.154687382647738
"14",-0.0545057601180491,-0.194160408850487,0.0559207721435559
"15",-0.0492864740890871,-0.00543680130663499,-0.0902803823672861
"16",0.0393645003587319,-0.0178177567975617,0.126300787386727
"17",-0.090844006909654,-0.192907395667104,0.0615613218478564
"18",0.0602866694375011,0.02499360949533,0.0146796833467934
"19",0.12726328997024,-0.131157514586644,0.191924350286391
"20",-0.0132069086592914,-0.178496444083541,-0.00202041025639182
"21",-0.0920585375660407,0.069442852961906,0.0143035274510435
"22",0.038120263449691,-0.00587395352083305,-0.0091760178399009
"23",-0.049177347429469,0.0390851351722498,0.0967146057989334
"24",-0.102724726294249,-0.213555249097419,0.0409655817482507
"25",0.239132241861315,0.0390475149209287,0.111714157842699
"26",0.170886986049798,-0.0222565227933959,-0.00613777371559526
"27",-0.198785520925807,-0.0352991859907202,-0.0362119852768368
"28",0.066867154242297,0.0443082290020117,0.00492425917191565
"29",0.0880131743996516,-0.0965267935724876,0.164453513219072
"30",0.0350611664910217,0.101597854384598,0.0260584966112365
"31",-0.0992608859262046,0.0874971287602984,-0.0792037272767132
"32",0.162040848501877,0.0326355211175951,-0.0829768391646289
"33",-0.115201187977044,-0.112911916990923,0.0106184658771546
"34",-0.01159032542765,-0.0305627667004837,0.01610986256379
"35",0.140491837266637,-0.116172062772032,-0.0709440510945271
"36",-0.0455728853542801,-0.00655639257105136,0.0792429400181344
"37",0.00145379874199187,0.045001692293789,-0.0185832277600676
"38",0.0705852244479659,-0.135298161257136,-0.0505546682869535
"39",-0.0210106217802976,-0.0205475262333812,-0.0359074907625353
"40",0.137090234828697,-0.0211829156156646,0.0696382151828749
"41",-0.0473459851867433,0.0491916583898651,0.165480371016811
"42",0.100474435112707,0.0805123837404721,-0.0526902100838928
"43",0.107967920718614,-0.0253524232109209,-0.131737704446174
"44",-0.0837974804159376,0.17433815617041,-0.0216269191919004
"45",0.0827673550784198,0.124173385382476,-0.0908253433534139
"46",0.0721873320697273,0.03165776773249,0.173670235253302
"47",-0.0488000316745839,0.0511343464221476,0.168586676428081
"48",0.101641213606688,0.0758158617729337,-0.0521910210763979
"49",-0.0998993479694077,0.0368205978695351,-0.11076507621315
"50",-0.0498252114823844,-0.210427553240252,0.0194814472832129
"51",0.16096987716641,0.0546430329353868,0.00791679362381731
"52",0.108135153353208,-0.0479500326567199,0.0783112193284694
"53",-0.132818973515313,-0.0325554986890436,0.0792651797947463
"54",-0.0326214923418303,-0.0221704629095723,0.0722068743705064
"55",0.0458580040179924,-0.0844078883173174,0.106346141635139
"56",-0.171905111461613,-0.119951783911062,-0.00340921426538885
"57",-0.0353598064672508,-0.10622369688496,0.114204978112716
"58",0.0657325978804853,-0.178990114665885,0.0962322484573395
"59",0.156774942426131,0.118433743390263,-0.109611401718014
"60",0.0514375819923643,0.0817602146821867,0.174655382208478
"61",0.0153535358679769,0.00937965331008505,0.0490842537314709
"62",0.163190347647192,0.0734738702762814,-0.0346289753923483
"63",-0.0685488964032915,-0.00439280040235588,-0.0656800787905984
"64",-0.185184040526256,0.164549385183279,0.0192174157550806
"65",0.104334864223963,-0.0136668949880678,-0.109404956982394
"66",-0.0600291937832871,-0.16208511345438,0.00373068679591898
"67",0.0148846178461036,0.128406631888784,-0.0634950595569775
"68",-0.0474552376095624,-0.272095701003207,0.0200778106732656
"69",-0.0770111823624066,0.0790439304446487,-0.0900135460359733
"70",-0.185388778967136,0.0900256578816531,-0.096320237702528
"71",0.0202697657675577,-0.0903405302463726,-0.0779980573883648
"72",-0.130202176972504,-0.0983636883097173,0.0217147860493759
"73",0.0158519123732724,0.0182868747952976,-0.106093621277616
"74",0.036351712123425,0.0974836306597859,0.0851039010337347
"75",-0.189931541703823,-0.0501602853783168,0.0724115889312391
"76",0.0604178961177297,0.0358073261715874,0.0422389329195917
"77",-0.15735653303161,-0.111138774243935,-0.0328822671053839
"78",0.00922863571087556,0.159154921378244,-0.114569811800574
"79",0.0397882127202018,-0.0779774738587913,0.0615124955149818
"80",-0.0293056351873226,0.0880786637298113,-0.0472762329841994
"81",-0.0447716488369501,0.0849581711583134,0.108242471409004
"82",0.0250881042133014,-0.00245275087961239,-0.0721739203178457
"83",-0.0577707998075081,-0.113101433857278,-0.129360391878207
"84",0.0558910034794519,0.0718104768005103,-0.107706410963571
"85",0.13705390801828,0.00106800535300404,-0.172889789974463
"86",-0.206489623250484,0.120314428404794,-0.00687348208422676
"87",-0.0291192264229074,-0.0726149023158292,-0.0577037961377332
"88",-0.0296665809920994,0.00530731331605835,0.0331294357656608
"89",0.0523815980194532,0.000855176814155794,0.169007412766941
"90",0.0681519256118915,-0.0245270497849878,0.0489942629328413
"91",-0.00834070069613333,-0.0414622513253967,0.219571666328597
"92",-0.0525509183209033,0.146946058995045,0.00268250490748203
"93",-0.0295157728611781,-0.0489021446447658,-0.114839443264295
"94",-0.00390330098192753,-0.0598348786581483,0.0945492213443579
"95",-0.0230210957385519,-0.0402533641087352,-0.0547429386589348
"96",-0.171138047640062,-0.187630921390784,-0.0345180103068849
"97",0.214980987970938,-0.0713571683637787,0.0839766173651989
"98",-0.0125673430378238,-0.0139037265579012,0.095442463450827
"99",-0.0988721239159357,0.0602809532868228,0.0346952496120462
"100",0.0615846616116878,0.00569758509147007,0.06183286168658
"101",-0.0293836027850553,-0.159007066297518,-0.025570483322935
"102",-0.170782626675129,0.037483121139837,0.119222587045397
"103",0.0994003849877217,0.0562178483085665,-0.0244135582239432
"104",0.0291850812381651,-0.0883409111323855,0.128685752684544
"105",-0.136589600301387,-0.125972565364312,0.0149637801169326
"106",-0.130338015185313,0.140813900821548,0.0139734146668842
"107",-0.0511048746305585,0.045746055816096,0.178504697661017
"108",0.0111198127371483,0.0104052418082249,-0.0980147679050501
"109",-0.01656541082295,-0.00768857254144439,-0.1215241989508
"110",-0.17745628587846,-0.15198920192857,0.04352469604197
"111",-0.0465186008586619,-0.0784429390118222,0.0568378961117641
"112",-0.0793128495745569,0.0101033892063561,0.00531154274118662
"113",-0.0652570541847143,0.0646161922689481,-0.0989017001439296
"114",0.114932540283846,0.126307188981191,-0.0658583235263496
"115",-0.0740851683168869,0.10002298127434,-0.08284147145147
"116",-0.00454433314536338,0.0544984215443683,0.0363688250614168
"117",-0.131330778044191,0.0857925615885409,-0.0395110983647312
"118",-0.026968183370351,-0.119319004248031,0.0131220268730454
"119",-0.270872671666189,-0.0748376615704569,-0.0189999118568664
"120",-0.0951999484290243,0.0740182094248618,0.104934720622418
"121",-0.102657411991973,0.0683942912086986,-0.017353597425405
"122",0.0485187041240988,0.0704327025435991,0.03946479386889
"123",-0.0398114993656579,0.0607416680149832,-0.0785263995216863
"124",0.144318399023563,0.0391316195139385,-0.051701408463393
"125",0.0105213219928097,0.00670712486800569,-0.00425040421489525
"126",0.162652208679431,-0.0414684308360018,-0.0725313452945464
"127",0.182936806924902,-0.183487710122682,0.136392326613643
"128",0.0501859409468986,0.140674893488764,0.0128460838021338
"129",-0.0867875751634736,0.0586213699858401,0.0119149134710022
"130",-0.149525067467021,0.0598529462408402,-0.165108393371655
"131",0.0106826361208461,0.048191409044809,-0.144306911468752
"132",0.0249574915913139,-0.107200227116475,0.0796518914230928
"133",-0.0936720017773938,0.0327442729063175,0.0234572807457366
"134",-0.0923426424476172,0.0437720361627258,-0.0125592050208848
"135",0.0680216519845318,-0.0703554873743513,0.00991218999032857
"136",0.122084335622984,0.0772482042402638,0.144380212503903
"137",-0.156154031939378,0.0600647674972212,-0.00875439821936523
"138",0.184383759375074,-0.0969132058716642,0.0166085573294805
"139",0.0822915012093368,-0.0248527601942606,0.107583485349103
"140",0.0409750437945203,-0.00623322951335022,0.0342456806102773
"141",0.0713010790067208,0.0935845546060719,0.0334816385898064
"142",0.0138175460632791,-0.159322343458728,0.26557339124812
"143",-0.101875506605712,0.106057181514633,-0.0296921634681726
"144",0.0103332852163941,-0.175973301087602,-0.0220130416591738
"145",0.0212678244669823,-0.168342503215984,-0.0867381358513998
"146",-0.0350642312082555,-0.0214784969349509,0.167096277947727
"147",0.0733852552424278,0.158190225186242,-0.0859686281870877
"148",0.0120371282617054,0.128683251251863,0.0699300366595979
"149",0.00265028630120665,0.0258559003043574,0.0385103761052128
"150",0.0246413457860264,-0.108898499181074,0.00726535461521059
"151",0.073727792371667,-0.0989854567412825,-0.154832908779738
"152",0.0753853228592257,0.0246572891340097,-0.0508003775796632
"153",-0.0402342377946206,-0.0328361855999612,0.0423973059379581
"154",-1.86114093069352e-05,-0.0695454589486763,-0.0353802376114156
"155",-0.0569844376765184,-0.0996773046926558,0.10951424944044
"156",0.0195359760131992,-0.0374523415085591,-0.0123065925677971
"157",-0.00157940076371518,0.0488894785137497,-0.0653306242698867
"158",0.153775369109973,0.115750677690447,-0.106463416525847
"159",0.167835127689285,0.12550274343892,-0.022989473596546
"160",-0.0799386192648006,-0.0922506037134087,-0.0396077646530988
"161",0.0861549937022127,0.0348530450571596,0.0145493227176761
"162",-0.0431494745330108,0.124818621575146,0.0774182495771035
"163",-0.0699630183751211,0.0423140372175582,0.06317713259392
"164",-0.0276793152688654,0.0782268011441953,0.118888296192557
"165",-0.22296945269042,-0.0187026916578557,-0.166623718624477
"166",0.204816253122508,-0.0773419023613333,0.0955185416128959
"167",0.0852537874882512,-0.0871287207828538,0.0739360183666578
"168",-0.0881650279086401,-0.0698226958411887,0.0966086183857093
"169",-0.0538043510002869,0.0174806853344535,0.0576560305713294
"170",-0.0514179397699169,0.193637166187591,0.122329389375121
"171",0.0334005654443132,-0.0536986197879824,0.118962610761942
"172",0.148572727111858,-0.116959412072235,0.0388802471034454
"173",-0.00621407586771194,0.0721652380302679,0.0253131525174684
"174",0.0369375877566139,0.0372150510975136,0.127157943945212
"175",-0.0029706913453492,-0.118715506306406,0.133266331340288
"176",-0.0283135178997677,-0.134874245237657,-0.103700520658989
"177",-0.13123335938441,-0.00840117257526725,0.204444257834888
"178",-0.0476187266431641,-0.150830772298487,-0.0250837277309369
"179",0.0219800931540954,0.0733160020942962,-0.00502465408168744
"180",-0.0425439349417829,-0.0399794450474118,-0.0512812775686703
"181",0.063059983223879,0.19739756397114,-0.0620108593962455
"182",-0.0334699662719196,0.00326620097706476,-0.138193537338822
"183",0.100375774853257,-0.123661212357577,-0.0616200650101246
"184",-0.145865771299117,0.0610389933135213,0.278621340064592
"185",-0.076621144163878,-0.0116232798474696,-0.0124437385808264
"186",-0.00483555331271626,-0.0572172145674366,0.0744484494541
"187",0.191455340026444,-0.023711890234056,-0.0511526193580288
"188",0.115212856768281,-0.00353111607004962,0.00412036982502659
"189",-0.00709027111676393,-0.0117818455120125,-0.0221850651907507
"190",0.0280274377301819,0.0869806401152789,-0.0694443570622709
"191",0.0497279245333808,0.0485302587482443,0.199206646071043
"192",-0.0339684479966998,0.0941300766006252,0.0440503103322645
"193",-0.017319316307004,0.0420773847659856,0.032806594368382
"194",-0.102607573931658,0.0132037433299788,0.192934734885299
"195",0.0472070129761862,0.100139636033977,-0.0783873136909496
"196",-0.0667600271723144,-0.0515978253028004,0.0668841348648512
"197",-0.0352366117550231,-0.102632985363894,0.158808858549376
"198",0.0942340526537188,0.0710133457522687,-0.00129770092706341
"199",0.166615856663283,-0.0465255809960182,-0.0511805611587551
"200",-0.0185794124597653,0.00492110192662749,0.0645143498654802
"201",0.0112938399143143,0.0353376982569123,0.132214289067472
"202",0.0263046191588134,0.0257424675011817,0.135552725398207
"203",0.0600799151385812,0.0971601974968138,-0.00150105694753734
"204",0.0939283887648716,-0.0348266542974285,0.123166648853082
"205",0.18829965249119,-0.0561869298347742,-0.16107876112668
"206",0.0668523333389815,0.151211869186663,-0.0730317175080646
"207",-0.0418809740924987,0.147760229897098,-0.0236996797477557
"208",-0.0922046616124708,0.189845679305684,-0.105178030425018
"209",0.0396379650874053,0.198718387992102,0.0573123706294243
"210",-0.00758535268167356,-0.157638891935203,0.0396232330050446
"211",-0.0726409404981832,0.0290370130239574,0.0830422973707536
"212",-0.044884815581989,0.0378127359228409,-0.000751194325547125
"213",0.00872553007333833,0.0381091293460903,-0.0613234037771987
"214",0.0331365182521206,-0.0840070713267031,0.0857098314475757
